translated	text
0	한국신문협회는 일선 학교에서 신문을 활용한 진로진학 교육이 활성화될 수 있도록 ‘신문을 활용한 교사용 진로진학 탐색 교재’를 발간했다고 28일 밝혔다.
1	한국신문협회는 학교에서의 진로교육 활성화를 위해 '신문을 활용한 진로교육 교사용 지도서'를 발간했다고 28일 밝혔다.
0	양홍석은 29일 서울 잠실실내체육관에서 열린 2018-2019 프로농구 정규리그 서울 삼성과의 경기에서 13점 12리바운드 12어시스트로 프로 데뷔 후 처음으로 트리플더블을 작성했다.
1	양홍석은 10일 서울 잠실실내체육관에서 열린 2018-2019 프로농구 리그 경기에서 삼성 라이온즈를 상대로 프로농구 데뷔 이후 첫 트리플더블을 기록하며 13득점 12리바운드 12어시스트를 기록했다. 29일."
0	"영상 속 새끼 호랑이들은 모두 네 마리로, 언덕 위로 올라와 함께 뛰놀기도 하고 장난도 치며 보는 이를 흐뭇하게 한다."
1	"영상 속 새끼 호랑이 4마리가 언덕 꼭대기까지 올라와 서로 장난을 치는 모습이 보는 이들을 행복하게 만든다"고 전했다.
0	"시베리아 호랑이는 우리가 흔히 백두산 호랑이라고 부르는 한국 호랑이와 같은 종으로, 아무르 호랑이라고도 하며 현존하는 호랑이 중 가장 몸집이 크다."
1	"시베리아호랑이는 우리가 흔히 '백두산호랑이'라고 부르는 한국호랑이와 같은 종으로 아무르호랑이라고도 불리며 현존하는 가장 큰 호랑이입니다."
0	"안승철 대전기독교연합회장과 허태정 대전시장, 김종천 대전시의회 의장, 설동호 대전교육감, 박병석 박범계 의원, 황운하 대전경찰청장 등이 참석했다."
1	“참석자들은 안승철 대전기독교협의회 회장, 허태중 대전시장, 김종천 대전시의회 의장, 설동호 대전교육감, 박병석 국회의원, 박병석 국회의원 등이 참석했다. 범계, 대전경찰청장 황운하."
0	성시화운동은 ‘전 교회가 전 복음을 전 시민에게 전한다’는 표어 아래 하나님의 거룩하심이 온 도시에 충만한 상태가 되도록 노력하는 운동이다.
1	"모든 교회는 모든 시민에게 복음을 전한다"는 슬로건 아래 진행되는 "거룩한 도시 운동"은 온 도시를 하나님의 거룩함으로 가득 채우는 운동입니다.
0	존 볼턴 백악관 국가안보보좌관과 스티븐 므누신 재무장관은 베네수엘라 국영 석유기업 페트롤레오스 데 베네수엘라(PDVSA)와 자회사 시트고에 대한 자산동결 및 송금금지 조치를 28일(현지시간) 발표했다.
1	존 볼턴 백악관 국가안보회의(NSC) 보좌관과 스티븐 므누신 재무장관은 28일(현지시간) 백악관 브리핑에서 베네수엘라 국영석유회사에 대해 자산 동결과 금지 등 제재를 가했다고 밝혔다. 송금에."
0	시장조사업체 카운터포인트리서치는 지난해 전체 스마트폰이 2017년보다 2% 감소한 반면 400달러 이상 프리미엄 스마트폰 시장은 18% 성장했다고 29일 밝혔다.
1	시장조사업체 카운터포인트리서치에 따르면 2017년 전체 스마트폰 시장은 2% 하락한 반면 400달러 이상 프리미엄 스마트폰 시장은 18% 성장했다.
0	오는 3월 5G 상용화 이후 VR 게임 시장이 급성장할 것으로 예측되자 업체들이 앞다퉈 시장 선점에 나선 것이다.
1	"3월 5G 출시 이후 VR 게임 시장이 급성장할 것으로 예상됨에 따라 기업들이 시장 선점을 위해 안간힘을 쓰고 있습니다."
0	쌍용차는 매년 1월 개최되는 세계 최고 권위의 오프로드 자동차 경주대회 ‘다카르 랠리’에서 ‘렉스턴 DKR’로 지난해와 올해 연속 완주하고 상위권에 입상했다.
1	쌍용은 "매년 1월 열리는 세계 최고 권위의 오프로드 카 레이싱 대회에서 'Rxton DKR'로 지난해와 올해 모두 우승했다"고 말했다.
0	"업무 중 휴식시간이 긴 경비원이나 시설관리인, 수행 운전기사 등이 포괄임금제 적용 대상이지만 IT 노동계에도 이를 적용해 왔다."
1	"경비원, 시설관리자, 근무시간 중 장시간 휴식을 취하는 운전자는 종합임금제 적용을 받지만 이는 IT 노동계에도 그대로 적용됐다."
0	선진국에서는 RFP의 요구사항이 세분화 돼 요구기능마다 필수와 선택을 체크하게 하고 제안서 상에 체크한 후 코멘트를 하는 방식으로 진행하고 있다.
1	"선진국에서는 RFP의 요구사항을 세분화하여 각 필요한 기능의 필요성과 선택사항을 확인하고 확인 후 제안서에 대한 검토가 가능하도록 했습니다."
0	"한자자격시험을 치르면서 집단으로 부정 행위를 저지른 부산 모 대학교 국방계열 학생들과 이를 방조한 교수, 시험 주관기관 관계자 등이 무더기로 검찰에 넘겨졌다."
1	한자자격시험 부정행위를 한 부산 소재 대학의 국방과 학생 다수와 이를 허용한 교수, 시험 주관사 관계자들이 검찰에 송치됐다”고 말했다.
0	시험에 응시한 학생 61명은 시험문제를 나누어 인터넷 검색 등으로 답안을 확인한 이후 즉석에서 휴대전화를 이용한 단체 대화방을 통해 공유하는 등 집단으로 부정행위를 저지른 혐의다.
1	시험에 응시한 61명의 학생들은 인터넷에서 답을 검색한 뒤 그 자리에서 휴대폰으로 단체 대화방을 통해 답을 공유하는 등 단체 부정 행위를 한 혐의를 받고 있다.
0	"유저간 경쟁 구도가 뚜렷한 대규모 RvR ‘20:20 점령전’을 비롯해 ‘1:1 데스매치’, ‘5:5 팀전투’ 등 다양한 PvP콘텐츠가 인기 요소로 꼽힌다."
1	"차별화된 경쟁 구조를 가진 RvR '20:20 점령전', '1:1 데스매치', '5:5 팀 배틀' 등 다양한 PvP 모드가 인기 요소"
0	"포스텍은 창의IT융합공학과 정성준 교수·권지민 박사, 화학공학과 조길원 교수팀이 일본 야마가타 대학교 토키토 교수 연구진과 협업을 통해 3D 프린팅 기술로 세계 최고 집적도의 인쇄형 플렉시블 반도체 회로를 구현해 냈다고 30일 밝혔다."
1	포스텍은 30일 야마가타대학에서 정성준 교수, 권지민 창의IT융합공학부 교수, 조길원 화학공학부 교수팀, 토키토 교수팀이 공동으로 팀을 구성했다고 밝혔다. 일본 대학은 3D 프린팅 기술로 세계에서 가장 집적도가 높은 인쇄 연성 반도체 회로 구현에 성공했다”고 말했다.
0	연구팀은 반도체 인쇄 기술에 3D 프린팅 기술을 접목해 전자소자와 회로를 3차원으로 쌓아 올려 인쇄하는 데 성공했다.
1	연구팀은 반도체 프린팅 기술에 3D 프린팅 기술을 적용해 전자소자 및 회로를 3D 레이어로 프린팅하는 데 성공했다.
0	이렇게 3차원 적층 기법을 통해 플라스틱 위에 전자소자와 회로를 쌓으면 반도체의 집적도를 높일 수 있어서 많은 수의 트랜지스터가 필요한 유연 전자 회로의 상용화에 기여할 수 있을 것으로 기대된다.
1	"3D 적층 기술을 통해 플라스틱 위에 전자소자 및 회로를 적층하여 반도체 집적도를 높여 많은 트랜지스터를 필요로 하는 플렉서블 전자회로의 상용화에 기여할 것으로 기대됩니다."
0	입춘(立春) 절기를 닷새 앞둔 30일 오후 제주시 오라2동 월정사 앞뜰에 홍매화가 활짝 펴 약동하는 봄기운을 느끼게 해준다.
1	"입춘을 닷새 앞둔 30일 오후, 제주 오라2동 월정사 앞마당에 만개한 살구꽃이 봄기운을 물씬 풍기고 있다."
0	오는 2월 경북도가 문화체육관광부에 관광특구 지정 신청에 따른 협의 요청을 하고 3월 현장 실사를 거쳐 4월 포항 영일만 관광특구 지정 승인을 받을 예정이다.
1	경상북도는 오는 2월 문화체육관광부에 관광특구 지정 신청을 협의하고 3월 현장조사를 거쳐 지정승인을 받을 예정이다. 4월 포항 영일만 관광특구"
0	"시는 관광특구 승인이 나면 포스코 야경과 함께 걷는 영일대해수욕장 불빛 특화 거리 조성, 송도해수욕장 개발, 환호공원 활성화 방안 등을 마련한다."
1	이어 "관광특구로 지정되면 포스코 야경과 나란히 영일대 해수욕장에 '빛의 거리' 조성, 송도해수욕장 개발, 환호공원 활성화 방안 등을 마련할 것"이라고 말했다.
0	송도해수욕장 인근은 민자 100억원을 유치해 80m 이상급 대관람차를 설치하고 키즈클럽 및 워터파크(민자 200억원) 등을 만들어 오션테마랜드를 조성할 계획이다.
1	100억원 규모의 민간자본을 모아 80m 이상의 관람차를 설치하고 키즈클럽과 워터파크를 조성해 오션테마랜드를 조성한다는 계획이다.
0	"임금은 낮추고 일자리는 늘리는 ‘광주형 일자리’를 전제로 한 10만대 생산규모의 광주 완성차 공장 건립에 대해 1,2대 주주로서 투자협약안에 잠정 합의했다."
1	1·2대주주로서 임금은 낮추고 일자리는 늘리는 '광주식 일자리'를 전제로 자동차 10만대를 생산할 수 있는 공장 건설을 위한 투자계약을 잠정 합의했다. ."
0	"윤종해 한국노총 광주본부 의장, 최상준 광주경총 회장, 백석 경실련 대표 등이 참석하는 협의회는 지난해 12월 5일 현대차와의 투자 협상이 성사 하루 전에 결렬된 이후 처음 개최되는 것이다."
1	민주노총(광주본부) 윤종해 회장, 최상준 광주경영자총연합회 회장, 백석 경제정의시민연대 위원장이 참석한 이번 회의는 지난해 12월 5일 합의가 되기 하루 전 현대차와 투자협상이 결렬된 이후 첫 만남”이라고 말했다.
0	시는 잠정 합의안을 지역 노동계가 수용해 노사민정협의회를 통과할 경우 31일 여야 주요 정치권 인사 등이 참석한 가운데 현대차와 투자 협약식을 갖게 된다.
1	이어 “지역 노동단체가 잠정합의서를 수락하고 노사협의회를 통과하면 오는 31일 여야 주요 인사들이 참석하는 투자협약식을 가질 예정”이라고 말했다.
0	시와 현대차는 최근 비공개 협상에서 마지막 쟁점으로 투자협약식의 걸림돌이 된 ‘임금·단체협상 유예’ 조항에 대해 절충점을 찾은 것으로 전해졌다.
1	시와 현대차는 지난 비공개 협상에서 투자협약을 가로막았던 '지급지연 및 노사단체협약' 조항에 대해 타협점을 찾은 것으로 전해졌다.
0	잠정합의안은 지역 노동계의 주장대로 이 조항이 5년간 또는 35만대 생산 때까지 임·단협 유예를 의미하는 것이 아니라는 내용을 추가한 것으로 알려졌다.
1	잠정합의서에는 현지 노동조합이 주장한 것처럼 5년 또는 자동차 35만대를 생산할 때까지 지급 유예와 노동 단체협약을 의미하지 않는다는 내용이 추가된 것으로 전해졌다.
0	앞서 이날 오전 한국노총 광주본부에서 열린 정기 대의원 대회에서는 이용섭 시장이 참석해 ‘광주형 일자리’ 성공에 힘을 실어달라고 호소했다.
1	이용섭 전 시장이 전국노총 광주본부에서 열린 정기 대표자대회에 참석해 '광주식 일자리' 사업을 지지해달라고 간청했다"고 전했다.
0	"협약내용에 따르면 완성차 합작법인의 1대 주주인 광주시는 합작법인의 자기자본금 2800억원 중 21%인 590억원, 2대 주주인 현대차는 19%인 530억원을 투자한다."
1	"이 협약에 따라 광주시는 완전자동차 합작법인의 최대주주인 자기자본 2,800억원의 21%인 590억원을 출자하고, 2대 주주인 현대차는 19%, 530억원을 투자할 것"이라고 말했다.
0	시와 현대차는 이어 금융권에서 4200억원을 대출받는 등 7000억원을 투입해 정규직 1000여명 등이 연간 소형SUV 10만대를 생산하는 완성차 공장을 건립할 예정이다.
1	이어 "시와 현대는 금융권 차입금 4200억원을 포함해 7000억원을 투입해 정규직 1000여명이 연간 소형 SUV 10만대를 생산할 수 있는 완성차 공장을 건립한다"고 말했다.
0	중국 중부지방에서 동진하는 고기압의 영향으로 대기 확산이 원활해지며 당분간 전국의 대기 질이 ‘좋음’에서 ‘보통’ 수준으로 나타날 것으로 예상된다.
